Address,Latitude,Longitude,Pet at Home,Animal Type,Vet Count,Intakes within Radius
"Hwy 360  and  Walsh Tarleton,Austin,TX",30.2579942,-97.812151,False,Dog,0.0,4.0
"15401 Ozone Pl.,Austin,TX",30.4588376,-97.68791720000002,False,Cat,0.0,15.0
"8413 S Fm 973,Austin,TX",30.1343534,-97.6759512,False,Dog,0.0,6.0
"5801 Ainez,Austin,TX",30.1877072,-97.7382205,False,Dog,0.0,71.0
"6801 Citadel Cove,Austin,TX",30.3174645,-97.6777436,False,Dog,0.0,49.0
"13400 Marie Ln,Manor,TX",30.3537411,-97.53198789999999,False,Dog,0.0,15.0
"21205 W 71,Travis,TX",30.353302,-98.06576439999999,False,Cat,0.0,2.0
"11403 Clear Springs,Travis,TX",30.520162,-97.95741199999999,False,Cat,0.0,4.0
"500 W Canyon Ridge Dr,Austin,TX",30.4044067,-97.6721335,False,Cat,0.0,23.0
"1101 Grove Blvd,Austin,TX",30.23586049999999,-97.7034659,False,Dog,0.0,90.0
"2237 E Riverside Dr,Austin,TX",30.238353,-97.72683699999999,False,Dog,0.0,109.0
"6303 Waynesburg Cv,Austin,TX",30.3028625,-97.6655507,False,Dog,0.0,60.0
"4701 Stagerbrush Rd,Austin,TX",30.2334361,-97.83840389999999,False,Dog,0.0,12.0
"2509 Cecil Dr,Austin,TX",30.1650627,-97.76978509999999,False,Cat,0.0,22.0
"11900 Stonehollow,Austin,TX",30.401757,-97.7059403,False,Cat,0.0,40.0
"Bastrop St & Hereford St,Manor,TX",29.7427738,-95.35969539999999,False,Dog,0.0,1.0
"2901 Lagerway Cove,Austin,TX",30.1818761,-97.8365314,False,Dog,0.0,25.0
"The Current Apts, Willow Creek And Oltorf,Austin,TX",30.231566,-97.72824899999999,False,Dog,0.0,109.0
"7802 A Brodie Ln,Austin,TX",30.205095,-97.836795,False,Cat,0.0,26.0
"Mlk Blvd And Johnny Morris Rd,Austin,TX",30.3083511,-97.6429539,False,Dog,0.0,38.0
"Beechmoor And Basswood,Austin,TX",30.2957261,-97.67712159999999,False,Dog,0.0,54.0
"1715 W Cesar Chavez St,Austin,TX",30.2735969,-97.7681386,False,Dog,0.0,35.0
"14504 Reynero Ln,Travis,TX",30.0878128,-97.6429732,False,Dog,0.0,6.0
"5409 Ponciana Dr,Austin,TX",30.1964677,-97.75507089999999,False,Dog,0.0,92.0
"City Park Rd And Bridge Point Pkwy,Austin,TX",30.3620815,-97.81142779999999,False,Dog,0.0,2.0
"6915 Bennett,Austin,TX",30.3289751,-97.70151179999999,False,Dog,0.0,53.0
"Leon Grande Cove And Sierra Leon,Austin,TX",30.4197042,-97.7571138,False,Cat,0.0,24.0
"Weyburn And Ohlen Rd,Austin,TX",30.3615125,-97.7257401,False,Dog,0.0,48.0
"E 52St And Cameron Rd,Austin,TX",30.3100118,-97.7088989,False,Dog,0.0,47.0
"Moore Rd And Blocker Ln,Travis,TX",30.1217308,-97.6677138,False,Dog,0.0,4.0
"Pearce Ln And Ross Rd,Austin,TX",30.1724219,-97.6294312,False,Dog,0.0,28.0
"3227 E 5Th St,Austin,TX",30.2545249,-97.70645259999999,False,Dog,0.0,65.0
"0000 Springdale Rd,Austin,TX",30.3008148,-97.67305089999999,False,Dog,0.0,58.0
"7309 Lazy Creek Dr,Austin,TX",30.313495,-97.6566673,False,Dog,0.0,47.0
"Yager Ln And Natures Bend,Austin,TX",30.3958644,-97.666451,False,Dog,0.0,23.0
"1701 Directory Blvd,Austin,TX",30.2133532,-97.7518887,False,Cat,0.0,48.0
"7311 Decker Lane,Austin,TX",30.2956846,-97.621927,False,Dog,0.0,17.0
"Castlewood Dr And Crownspoint Dr,Austin,TX",30.1806046,-97.8263056,False,Dog,0.0,36.0
"Barwood Park And I35 Frontage Road,Austin,TX",30.3482596,-97.6946852,False,Dog,0.0,88.0
"Richmond And Hawk Cove,Austin,TX",30.2183441,-97.7850747,False,Dog,0.0,59.0
"13050 Pond Springs Rd,Austin,TX",30.4415814,-97.7740575,False,Cat,0.0,33.0
"15000 Arizona Oak,Travis,TX",30.25214919999999,-97.5822008,False,Dog,0.0,25.0
"300 East Parsons,Manor,TX",30.3409365,-97.55519890000001,False,Dog,0.0,14.0
"1301 W. Banister Lane,Austin,TX",30.2302314,-97.77714879999999,False,Cat,0.0,65.0
"14103 Lazyridge Dr,Austin,TX",30.4103636,-97.630201,False,Cat,0.0,16.0
"4600 Monterey Oaks,Austin,TX",30.2314149,-97.8334206,False,Cat,0.0,12.0
"6208 Mountain Shadows Drive,Austin,TX",30.25411729999999,-97.8951324,False,Cat,0.0,10.0
"Parmer and  Harrias Branch,Austin,TX",30.3683854,-97.6131257,False,Dog,0.0,12.0
"Grooms St & E 35Th St,Austin,TX",30.2971379,-97.7338271,False,Dog,0.0,38.0
"12900 Gregg Manor Rd,Manor,TX",30.357255,-97.56262369999999,False,Dog,0.0,7.0
"1511 Cripple Creek Dr,Austin,TX",30.3780027,-97.7048217,False,Dog,0.0,59.0
"5106 Village Square Dr,Austin,TX",30.1886755,-97.7430555,False,Dog,0.0,85.0
"Old Lockhart Rd And Cecil Rosetta Ct,Creedmoor,TX",30.1044598,-97.73440060000001,False,Dog,0.0,5.0
"1401 E 12Th,Austin,TX",30.272715,-97.72482800000002,False,Cat,0.0,74.0
"Manor Rd And Wheeles Dr,Austin,TX",30.3078083,-97.6785318,False,Cat,0.0,67.0
"1603 East Oltorf Blvd and La Quinta,Austin,TX",30.2329884,-97.7398853,False,Dog,0.0,86.0
"12302 Uttimer,Austin,TX",30.3932056,-97.65919060000002,False,Dog,0.0,28.0
"Garrett St And Cole St,Austin,TX",30.2190225,-97.9956991,False,Dog,0.0,1.0
"Rundberg And Dessau,Austin,TX",30.3508051,-97.67587069999999,False,Dog,0.0,38.0
"6944 Chinook,Austin,TX",30.241636,-97.8875121,False,Dog,0.0,28.0
"5017 Us 290,Austin,TX",30.2322466,-97.82337109999999,False,Dog,0.0,12.0
"4814 Misty Slope Ln,Austin,TX",30.1773636,-97.75301359999999,False,Cat,0.0,58.0
"4413 Nixon Dr,Austin,TX",30.272633,-97.6491132,False,Dog,0.0,11.0
"Riverside And  Parker Ln,Austin,TX",30.238168,-97.7329824,False,Dog,0.0,100.0
"32Nd St And Grand View,Austin,TX",30.3009805,-97.7444436,False,Dog,0.0,26.0
"9315 Northgate Blvd,Austin,TX",30.3723757,-97.7144606,False,Cat,0.0,61.0
"Matthews & Woodhue,Austin,TX",35.1168131,-80.72368039999999,False,Dog,0.0,1.0
"11724 Research,Austin,TX",30.4194054,-97.7479495,False,Dog,0.0,33.0
"8519 Cah Hill Dr,Austin,TX",30.4441992,-97.77438719999999,False,Cat,0.0,30.0
"Hudson And Delano,Austin,TX",30.2731404,-97.6778954,False,Cat,0.0,66.0
"Montopolis And Riverside,Austin,TX",30.2249851,-97.7033993,False,Dog,0.0,72.0
"John Rector St And Tayshas St,Manor,TX",30.3519953,-97.5111294,False,Dog,0.0,11.0
"5801 West Highway 290,Austin,TX",30.2344958,-97.8477403,False,Cat,0.0,12.0
"Burkman Dr And Us 290 Frontage Rd,Austin,TX",30.3208609,-97.68902759999999,False,Dog,0.0,50.0
"Vioitha And North East Dr,Austin,TX",30.31003209999999,-97.6726247,False,Dog,0.0,60.0
"Tudor House Rd And Teapot Dr,Austin,TX",30.4226885,-97.6402213,False,Dog,0.0,20.0
"Manor Rd And Mlk,Austin,TX",30.2900994,-97.6960513,False,Dog,0.0,47.0
"1416 Sweet Leaf Ln,Pflugerville,TX",30.4183762,-97.6344476,False,Cat,0.0,18.0
"4404 East Oltorf,Austin,TX",30.2272601,-97.72582620000001,False,Cat,0.0,103.0
"Nuckols Crossing And S Pleasent Valley,Austin,TX",30.1839491,-97.7447859,False,Dog,0.0,74.0
"Rundberg Ln And I-35,Austin,TX",30.3583997,-97.688627,False,Dog,0.0,79.0
"2800 W. Wells Branch Pkwy,Austin,TX",30.4426901,-97.689337,False,Dog,0.0,25.0
"Ladera Vista And Sierra Madre,Austin,TX",30.4173397,-97.752631,False,Cat,0.0,32.0
"9308 Fm 969,Travis,TX",30.27235599999999,-97.63120099999999,False,Dog,0.0,24.0
"6507 Clubway Ln,Austin,TX",30.2039859,-97.7982011,False,Cat,0.0,61.0
"Sassman Rd And Thaxton,Austin,TX",30.14227949999999,-97.7293205,False,Dog,0.0,5.0
"Park Drive And Marshall Ford,Travis,TX",30.3933125,-97.88631830000001,False,Dog,0.0,3.0
"Westgate And William Cannon,Austin,TX",30.2071514,-97.81551209999999,False,Dog,0.0,35.0
"2501 South Ih 35,Austin,TX",30.2314055,-97.7412286,False,Dog,0.0,84.0
"508 E Howard Lane,Austin,TX",30.4139486,-97.65291049999999,False,Cat,0.0,14.0
"406 Circle C,Austin,TX",29.5387918,-95.1219821,False,Cat,0.0,1.0
"Shropshire & Yager,Austin,TX",52.7063657,-2.7417849,False,Dog,0.0,1.0
"Anderson Ln And Burnet Rd,Austin,TX",30.356204,-97.73086529999999,False,Dog,0.0,27.0
"2207 Riverside Farms Rd,Austin,TX",30.2269766,-97.71606519999999,False,Cat,0.0,104.0
"8700 Cameron Rd,Austin,TX",30.3449026,-97.6783794,False,Dog,0.0,35.0
"1826 And 290,Austin,TX",30.2292372,-97.88825369999999,False,Dog,0.0,25.0
"515 N. Pleasant Valley,Austin,TX",30.2565292,-97.7103152,False,Cat,0.0,70.0
"14912 Fagerquist Rd,Austin,TX",30.1400766,-97.6045824,False,Dog,0.0,10.0
"Johnny Morris And 290,Austin,TX",30.3303342,-97.6235233,False,Dog,0.0,6.0
"Loyola And 183,Austin,TX",30.302603,-97.66111049999999,False,Dog,0.0,53.0
"4512 Magin Meadow,Austin,TX",30.1786674,-97.75751770000001,False,Dog,0.0,67.0
"10611 Scotland Well Dr,Austin,TX",30.4279145,-97.7963754,False,Dog,0.0,7.0
"Katzman,Austin,TX",30.4599732,-97.68855479999999,False,Dog,0.0,14.0
"1500 Faro Dr,Austin,TX",30.2329844,-97.7141819,False,Dog,0.0,102.0
"12501 Tech Ridge,Austin,TX",30.3980887,-97.6615054,False,Cat,0.0,21.0
"S Hwy 183 And 812,Austin,TX",30.2322457,-97.6840094,False,Dog,0.0,48.0
"W Dittmar And S 1St St,Austin,TX",30.1838742,-97.79268479999999,False,Dog,0.0,44.0
"5900 Wideleaf,Austin,TX",30.2564689,-97.5762171,False,Dog,0.0,21.0
"3421 W William Cannon,Austin,TX",30.2129241,-97.830361,False,Dog,0.0,18.0
"Pigeon Forge Dr And Stansted Manor Dr,Pflugerville,TX",30.4268099,-97.6164618,False,Dog,0.0,2.0
"3407 Wellls Branch Pkwy,Austin,TX",30.4394059,-97.69623000000001,False,Dog,0.0,19.0
"Thannas Way And Blue Meadows,Austin,TX",30.178412,-97.7560324,False,Dog,0.0,66.0
"1928 Newning Ave,Austin,TX",30.24289,-97.748633,False,Dog,0.0,54.0
"2806 Real,Austin,TX",30.2829172,-97.7119585,False,Dog,0.0,62.0
"5400 Jimmy Clay Dr,Austin,TX",30.18391029999999,-97.7319198,False,Dog,0.0,38.0
"6263 Mcneil Dr,Austin,TX",30.4413481,-97.7475077,False,Cat,0.0,18.0
"Springdale Rd And Bolm Rd,Austin,TX",30.2611658,-97.6983893,False,Dog,0.0,77.0
"2517 Enfield Rd,Austin,TX",30.2895708,-97.77111850000001,False,Cat,0.0,18.0
"East Riverside,Austin,TX",30.2253084,-97.725376,False,Dog,0.0,93.0
"E William Cannon Dr And S Pleasant Valley Rd,Austin,TX",30.179791,-97.7469264,False,Dog,0.0,68.0
"6004 Vasey,Austin,TX",30.2587185,-97.5784154,False,Dog,0.0,21.0
"15500 Connie,Austin,TX",30.451728,-97.66859389999999,False,Dog,0.0,23.0
"4700 Imperial Dr.,Austin,TX",30.2651749,-97.6267397,False,Dog,0.0,18.0
"1100 Emerald Forest Cv,Austin,TX",30.2175692,-97.78378219999999,False,Dog,0.0,63.0
"6707 S Ih 35 Frontage Rd,Austin,TX",30.1883407,-97.7702846,False,Dog,0.0,65.0
"Circulo De Amistad And Montopolis,Austin,TX",30.2345549,-97.697334,False,Dog,0.0,77.0
"9001 Granada Hills Dr,Austin,TX",30.2214335,-97.8986534,False,Dog,0.0,9.0
"7706 Eastcrest,Austin,TX",30.3417039,-97.7060233,False,Dog,0.0,81.0
"Waller And E Cesar Chavez,Austin,TX",30.2598945,-97.7326052,False,Dog,0.0,93.0
"Gessner And Hwy 183,Austin,TX",30.3439749,-97.7030656,False,Dog,0.0,80.0
"Airport Blvd And Bolm Rd,Austin,TX",30.2600671,-97.6938717,False,Dog,0.0,61.0
"12330 Little Emily Way,Austin,TX",30.3930701,-97.65734259999999,False,Cat,0.0,27.0
"6403 Johnny Morris,Austin,TX",30.29694,-97.648866,False,Dog,0.0,50.0
"6500 E. William Cannon,Austin,TX",30.168598,-97.736875,False,Dog,0.0,35.0
"Blue Goose Rd And Cameron,Austin,TX",30.3527122,-97.6389947,False,Dog,0.0,4.0
"13400 Capadocia Cv,Austin,TX",30.429761,-97.6931857,False,Cat,0.0,30.0
"11502 January Dr,Austin,TX",30.3768821,-97.6669629,False,Dog,0.0,22.0
"1921 Willow Creek Dr,Austin,TX",30.2343088,-97.72797589999999,False,Dog,0.0,109.0
"E Oltorf St And Burleson Rd,Austin,TX",30.2317215,-97.7360657,False,Dog,0.0,88.0
"5205 Tower Trl,Austin,TX",30.2901375,-97.6698217,False,Dog,0.0,39.0
"3300 Capital Tx Hwy,Austin,TX",30.3317639,-97.8095008,False,Dog,0.0,2.0
"183 Gessner,Austin,TX",30.3446825,-97.7028321,False,Dog,0.0,82.0
"Pleasant Valley And Elmont,Austin,TX",30.2388137,-97.7195199,False,Dog,0.0,93.0
"1515 Grove Blvd,Austin,TX",30.2308922,-97.7058601,False,Dog,0.0,97.0
"Dovemeadow Dr And Turnstone Dr,Austin,TX",30.1884044,-97.74988429999999,False,Dog,0.0,103.0
"2222 And Joe Sayers,Austin,TX",30.3312623,-97.7323957,False,Dog,0.0,23.0
"1515 Wickersham Ln,Austin,TX",30.2349921,-97.7182435,False,Dog,0.0,102.0
"1412 Norseman Terrace,Austin,TX",30.3649553,-97.7099315,False,Dog,0.0,73.0
"Cameron Rd And  E Hwy 290,Austin,TX",30.3204456,-97.6969877,False,Dog,0.0,54.0
"14014 Thermal Dr,Austin,TX",30.4319095,-97.67555949999999,False,Dog,0.0,20.0
"1705 Crossing Pl,Austin,TX",30.2332035,-97.7157112,False,Cat,0.0,105.0
"William Cannon And 290,Austin,TX",30.2340069,-97.8647438,False,Dog,0.0,24.0
"2201 Montopolis,Austin,TX",30.2221438,-97.7042472,False,Dog,0.0,68.0
"1107 Farm To Market 1626,Travis,TX",30.1400784,-97.8336599,False,Dog,0.0,19.0
"Pleasant And Cesar Chavez,Austin,TX",30.2529803,-97.71281189999999,False,Cat,0.0,63.0
"11601 Olson Dr,Austin,TX",30.4450525,-97.80422779999999,False,Dog,0.0,15.0
"8002 Sonnet Ave,Austin,TX",30.3658562,-97.74609199999999,False,Cat,0.0,30.0
"Springdale And 51St,Austin,TX",30.2936364,-97.677807,False,Dog,0.0,48.0
"Ben White And Burleson,Austin,TX",30.2153913,-97.7334446,False,Dog,0.0,49.0
"14000 Ptarmigan Dr And And Braker Ln,Austin,TX",30.3903133,-97.7032684,False,Dog,0.0,37.0
"Garrison Park,Austin,TX",30.212007,-97.800518,False,Dog,0.0,44.0
"Cameron Rd And Clayton Ln,Austin,TX",30.3172589,-97.699638,False,Dog,0.0,52.0
"Pleasant Valley And Oltorf,Austin,TX",30.2274381,-97.7277122,False,Dog,0.0,101.0
"11819 Edward St,Travis,TX",30.3199453,-97.4476852,False,Dog,0.0,2.0
"Oliver Loving Trail And Open Range Trail and *,Austin,TX",30.2221098,-97.8698622,False,Dog,0.0,20.0
"11300 Doyle Overton,Travis,TX",30.080497,-97.63947999999999,False,Dog,0.0,5.0
"Cesar Chavez and Chicon,Austin,TX",30.2571232,-97.72463590000001,False,Dog,0.0,91.0
"7905 Briarton Dr,Austin,TX",30.1578912,-97.73775649999999,False,Dog,0.0,36.0
"2425 E Riverside Dr #705,Austin,TX",30.2356668,-97.7253207,False,Dog,0.0,106.0
"10111 N Lamar,Austin,TX",30.3706876,-97.69222549999999,False,Dog,0.0,64.0
"Parmer And Dessau,Austin,TX",30.3868874,-97.64854679999999,False,Dog,0.0,28.0
"1901 E. Anderson Lane,Austin,TX",30.327363,-97.679339,False,Dog,0.0,28.0
"B-Wak Cove And Richmond,Austin,TX",30.2206826,-97.7839144,False,Dog,0.0,60.0
"11Th St And Prospect,Austin,TX",30.2651613,-97.717942,False,Dog,0.0,82.0
"8000 Thaxton Dr,Austin,TX",30.1574129,-97.7422586,False,Dog,0.0,35.0
"Springdale Rd And Lyons Rd,Austin,TX",30.260665,-97.698712,False,Dog,0.0,76.0
"Ih35 And Rundberg,Austin,TX",30.3583997,-97.688627,False,Dog,0.0,79.0
"11900 Buckingham Rd,Austin,TX",30.4309872,-97.7701491,False,Cat,0.0,33.0
"Ut Dorm,Austin,TX",30.2914202,-97.7404394,False,Other,0.0,32.0
"969 And Huntersbend,Austin,TX",30.2474718,-97.58302119999999,False,Dog,0.0,31.0
"2800 Collins Creek #3001,Austin,TX",30.2245831,-97.7311598,False,Cat,0.0,88.0
"7601 Daffan Ln,Travis,TX",30.3163875,-97.6245196,False,Dog,0.0,12.0
"603 Barton Springs Rd,Austin,TX",30.2583702,-97.7510076,False,Cat,0.0,74.0
"Glissman And Airport Blvd,Austin,TX",30.2550329,-97.6927599,False,Dog,0.0,45.0
"Dessau And Parmer Ln,Austin,TX",30.3868874,-97.64854679999999,False,Dog,0.0,28.0
"2507 Campden Dr,Austin,TX",30.2069186,-97.81255829999999,False,Cat,0.0,34.0
"St Johns And Ih35,Austin,TX",30.332725,-97.70398689999999,False,Dog,0.0,72.0
"Clarno And Copano,Austin,TX",30.21156,-97.8497494,False,Dog,0.0,19.0
"1054 Springdale,Austin,TX",30.27326619999999,-97.69263079999999,False,Cat,0.0,90.0
"Grand Ave,Austin,TX",30.46198,-97.68036339999999,False,Dog,0.0,19.0
"Lamar Pl,Austin,TX",30.33125979999999,-97.7220748,False,Dog,0.0,33.0
"E William Cannon,Austin,TX",30.1761623,-97.74391419999999,False,Dog,0.0,47.0
"Ih 35 & Slauhgter Ln,Austin,TX",30.4145175,-97.6734961,False,Dog,0.0,24.0
"4910 Brassiewood Dr,Austin,TX",30.184261,-97.7471697,False,Dog,0.0,82.0
"Left At Aac,Austin,TX",30.2514494,-97.6895177,False,Dog,0.0,43.0
"8201 Coulver Rd,Travis,TX",30.118983,-97.732951,False,Dog,0.0,8.0
"Riverside And Frontier Valley,Austin,TX",30.2226181,-97.69780949999999,False,Cat,0.0,64.0
"Mark St And Sarah Drive,Austin,TX",30.2707079,-97.6897132,False,Dog,0.0,90.0
"10701 S 1St St,Austin,TX",30.1489844,-97.80185469999999,False,Dog,0.0,23.0
"Granton Cove And Brougham Way,Austin,TX",30.372209,-97.61455409999999,False,Dog,0.0,10.0
"3709 Quick Hill Drive,Austin,TX",30.4698832,-97.6881197,False,Dog,0.0,16.0
"Parmer Ln And Esplanade,Austin,TX",30.4190192,-97.7022186,False,Dog,0.0,31.0
"William Cannon And Manchaca,Austin,TX",30.202829,-97.80688339999999,False,Dog,0.0,38.0
"6403 S Pleasant Valley,Austin,TX",30.182238,-97.74402099999999,False,Dog,0.0,72.0
"1114 Camino La Costa,Austin,TX",30.324291,-97.69802759999999,False,Dog,0.0,52.0
"Loyola And Highway 183,Austin,TX",30.302603,-97.66111049999999,False,Dog,0.0,53.0
"7928 Tee Dr,Austin,TX",30.158384,-97.749266,False,Cat,0.0,39.0
"11312 Canterbury Tales Lane,Austin,TX",30.1556857,-97.83049620000001,False,Dog,0.0,32.0
"13838 The Lakes Blvd,Pflugerville,TX",30.4233435,-97.66568199999999,False,Other,0.0,19.0
"4913 Barclay Heights Ct,Austin,TX",30.277694,-97.82581700000001,False,Dog,0.0,2.0
"7707 S Ih 35,Austin,TX",30.1786395,-97.7748203,False,Dog,0.0,46.0
"2302 E William Cannon Dr,Austin,TX",30.1877647,-97.7602165,False,Dog,0.0,95.0
"Fm 1626,Austin,TX",30.1406913,-97.8232328,False,Dog,0.0,15.0
"William Cannon And Meadow Lake,Austin,TX",30.1810034,-97.7502126,False,Dog,0.0,75.0
"11210 Renel Dr,Austin,TX",30.3851688,-97.6949186,False,Dog,0.0,44.0
"11412 Pyreneese Dr,Austin,TX",30.4094478,-97.74140109999999,False,Dog,0.0,24.0
"Philco St And Banbury Bnd,Austin,TX",30.2233165,-97.78545079999999,False,Dog,0.0,58.0
"Pecan St And The 130 Toll Road,Pflugerville,TX",30.44301299999999,-97.628766,False,Dog,0.0,4.0
"453 Tiffany Trl,Austin,TX",30.106679,-97.685648,False,Cat,0.0,7.0
"6200 Loyola Ln,Austin,TX",30.3029683,-97.6496185,False,Dog,0.0,58.0
"Slaughter And Manchaca Rd,Austin,TX",30.1737524,-97.82378589999999,False,Dog,0.0,40.0
"Banister St And Morgan Ln,Austin,TX",30.2284552,-97.7788875,False,Cat,0.0,67.0
"1703 Ranch Rd 620 S,Travis,TX",30.3463849,-97.9647086,False,Dog,0.0,2.0
"3501 Andtree,Travis,TX",30.3219694,-97.6597984,False,Dog,0.0,21.0
"10710 Moore Rd,Travis,TX",30.128389,-97.68162099999999,False,Dog,0.0,6.0
"3407 Wells Branch Pkwy,Austin,TX",30.4394059,-97.69623000000001,False,Dog,0.0,19.0
"727 Airport Blvd,Austin,TX",30.252138,-97.6915609,False,Dog,0.0,40.0
"907 W Slaughter Ln,Austin,TX",30.1606549,-97.807902,False,Dog,0.0,27.0
"911 Silcantu Dr,Austin,TX",30.1620155,-97.81682599999999,False,Cat,0.0,28.0
"S 1St St And W Ben White Blvd,Austin,TX",30.2268486,-97.7691787,False,Dog,0.0,63.0
"6802 Mini Cir,Austin,TX",30.2047069,-97.8099883,False,Dog,0.0,37.0
"915 Bodgers Dr,Austin,TX",30.3864962,-97.6645264,False,Dog,0.0,34.0
"5503 Manor Rd,Austin,TX",30.3023515,-97.6832896,False,Cat,0.0,54.0
"8800 Us-290,Travis,TX",30.2352445,-97.9173474,False,Cat,0.0,5.0
"Ih 35 And Hwy 71,Austin,TX",30.2173695,-97.7524491,False,Cat,0.0,45.0
"Pioneer Forest Dr And Outwood Mill Ln,Austin,TX",30.158862,-97.78084989999999,False,Dog,0.0,24.0
"12224 Margo Dr,Travis,TX",30.062102,-97.70196999999999,False,Cat,0.0,8.0
"Montopolis Dr And Marigold Terrace,Austin,TX",30.2300634,-97.70019909999999,False,Dog,0.0,86.0
"1421 Braes Ridge Dr,Austin,TX",30.3141053,-97.69662199999999,False,Dog,0.0,54.0
"2702 Rae Dell Ave,Austin,TX",30.2477233,-97.7830846,False,Cat,0.0,32.0
"2101 Elara,Travis,TX",30.216272,-97.636614,False,Dog,0.0,15.0
"Cherry Tree Cir,Austin,TX",30.3239632,-97.7677824,False,Cat,0.0,6.0
"Sneed Cv And Nelms Dr,Austin,TX",30.1928031,-97.7642187,False,Dog,0.0,84.0
"15108 Mimebark,Travis,TX",30.2561746,-97.5788274,False,Dog,0.0,21.0
"Thaxton Rd And Coulver Rd,Austin,TX",30.1242419,-97.74083399999999,False,Dog,0.0,8.0
"1920 E Riverside Dr,Austin,TX",30.2424962,-97.728178,False,Dog,0.0,100.0
"3603 Southridge,Austin,TX",30.23474,-97.77690079999999,False,Dog,0.0,65.0
"901 Red River St,Austin,TX",30.2696017,-97.7355446,False,Dog,0.0,77.0
"S Pleasant Valley Rd And E Stassney Ln,Austin,TX",30.193907,-97.7447332,False,Dog,0.0,94.0
"Merseyside And Harris Ridge Blvd,Pflugerville,TX",30.41792779999999,-97.6465046,False,Dog,0.0,17.0
"0000 E 14Th 1 and 2 St,Austin,TX",30.2788208,-97.7027885,False,Dog,0.0,73.0
"Vinalopo Dr And Gandara Bend,Bee Cave,TX",30.3182894,-97.9619175,False,Dog,0.0,6.0
"4906 Sara Dr,Austin,TX",30.269465,-97.6885891,False,Cat,0.0,88.0
"6900 Providence Ave,Austin,TX",30.32687,-97.699367,False,Dog,0.0,49.0
"300 E Rundberg Ln,Austin,TX",30.3604983,-97.69209610000001,False,Dog,0.0,82.0
"Cameron Rd And 51St,Austin,TX",30.3090783,-97.7097388,False,Dog,0.0,47.0
"1404 Dwyce Dr,Austin,TX",30.3402275,-97.7274193,False,Dog,0.0,30.0
"Terry-O Ln And Industrial Blvd,Austin,TX",30.2167784,-97.7581014,False,Dog,0.0,50.0
"4710 Bandera Rd,Austin,TX",30.2833125,-97.68180699999999,False,Cat,0.0,66.0
"April Dr & January Dr,Austin,TX",33.8763939,-117.5080726,False,Dog,0.0,1.0
"2001 Bastrop Hwy,Austin,TX",30.21872609999999,-97.66839790000002,False,Dog,0.0,18.0
"5900 Signal Pt,Austin,TX",30.290007,-97.6449207,False,Dog,0.0,46.0
"8200 Flaxen Dr,Austin,TX",30.15536019999999,-97.73898299999999,False,Dog,0.0,33.0
"Tx 71 And Fletcher Ln,Austin,TX",30.24709949999999,-97.8885729,False,Dog,0.0,17.0
"1327 Ih 35,Austin,TX",30.2447228,-97.73538119999999,False,Dog,0.0,84.0
"Los Cielos Blvd And Buenos Aires Pkwy,Austin,TX",30.1682585,-97.62392299999999,False,Dog,0.0,26.0
"2013 Holly St,Austin,TX",30.2524766,-97.72412489999999,False,Cat,0.0,84.0
"12117 Manchaca,Austin,TX",30.14141459999999,-97.83260899999999,False,Dog,0.0,20.0
"Access Rd Of I-35,Austin,TX",30.2410624,-97.73739929999999,False,Dog,0.0,83.0
"15201 Falcon Head Blvd,Bee Cave,TX",30.3199769,-97.9676104,False,Dog,0.0,5.0
"3501 Larchmont Cove,Austin,TX",30.2388143,-97.7815778,False,Other,0.0,55.0
"W 24Th And N Lamar Blvd,Austin,TX",30.2885414,-97.752787,False,Dog,0.0,28.0
"1323 W Ben White Blvd,Austin,TX",30.2270741,-97.7808895,False,Cat,0.0,60.0
"4400 Franklin Park,Austin,TX",30.20065839999999,-97.7472497,False,Dog,0.0,87.0
"8101 Fm 969,Austin,TX",30.278333,-97.64186049999999,False,Dog,0.0,26.0
"N. Lamar And Masterson,Austin,TX",30.37121,-97.6924185,False,Dog,0.0,65.0
"3811 E 12Th St,Austin,TX",30.2767918,-97.6903023,False,Dog,0.0,84.0
"Hartsmith And Crown Over,Austin,TX",30.228701,-97.5892126,False,Dog,0.0,11.0
"8708 Coastal Dr,Austin,TX",30.199744,-97.847539,False,Cat,0.0,21.0
"6917 Bethune Avenue,Austin,TX",30.3280656,-97.6992707,False,Cat,0.0,51.0
"183 And Fathom Cir,Austin,TX",30.4359806,-97.77931679999999,False,Dog,0.0,31.0
"Westgate and S Lamar In A  Parking Lot,Austin,TX",30.230158,-97.79959,False,Dog,0.0,27.0
"1705 Crossing Place #145,Austin,TX",30.232868,-97.71570299999999,False,Cat,0.0,106.0
"290 And Ih 35,Austin,TX",30.2589497,-97.73730379999999,False,Dog,0.0,81.0
"Grayson And Banton,Austin,TX",30.2879458,-97.7091521,False,Dog,0.0,56.0
"13924 Marcella,Travis,TX",30.2260199,-97.7789829,False,Cat,0.0,58.0
"Cesar Chavez And Pl,Austin,TX",30.2709313,-97.7639308,False,Dog,0.0,38.0
"Braker Ln And Jollyfield Rd,Austin,TX",30.4007625,-97.748853,False,Cat,0.0,21.0
"2606 Signal Pt,Austin,TX",30.2889086,-97.6456158,False,Cat,0.0,41.0
"8421 Elroy Rd,Travis,TX",30.1320515,-97.62254100000001,False,Dog,0.0,13.0
"6516 Ross Rd,Travis,TX",30.162833,-97.639544,False,Dog,0.0,26.0
